"","bin_000-contigs_B1","bin_000-contigs_B3","bin_000-contigs_B4","bin_000-contigs_E1","bin_000-contigs_E2","bin_000-contigs_E3"
"scaffold_72_partial_144706_228823_26",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_27",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_28",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_29",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_30",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_31",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_32",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_33",0,0,5,0,0,0
"scaffold_72_partial_144706_228823_34",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_35",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_36",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_37",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_38",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_39",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_40",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_41",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_42",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_43",0,0,2,0,0,0
"scaffold_72_partial_144706_228823_44",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_45",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_46",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_47",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_48",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_49",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_50",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_51",0,3,1,0,0,0
"scaffold_72_partial_144706_228823_52",0,0,2,0,0,0
"scaffold_72_partial_144706_228823_53",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_54",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_55",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_56",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_57",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_58",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_59",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_60",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_61",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_62",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_63",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_64",0,0,1,0,0,0
"scaffold_72_partial_144706_228823_65",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_66",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_67",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_68",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_69",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_70",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_71",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_72",0,0,0,0,0,0
"scaffold_72_partial_144706_228823_73",0,0,3,0,0,0
"scaffold_56729_1",0,0,0,0,0,0
"scaffold_56729_2",0,0,0,0,0,0
"scaffold_56729_3",0,0,0,0,0,0
"scaffold_90248_1",0,0,0,0,0,0
"scaffold_90248_2",0,0,0,0,0,0
"scaffold_90248_3",0,0,0,0,0,0
"scaffold_23380_1",0,0,0,0,0,0
"scaffold_23380_2",0,0,0,0,0,0
"scaffold_23380_3",0,0,0,0,0,0
"scaffold_23380_4",0,0,0,0,0,0
"scaffold_21468_1",0,0,0,0,0,0
"scaffold_21468_2",0,0,0,0,0,0
"scaffold_21468_3",0,0,0,0,0,0
"scaffold_25018_1",0,0,0,0,0,0
"scaffold_25018_2",0,0,0,0,0,0
"scaffold_25018_3",0,0,0,0,0,0
"scaffold_76916_1",0,0,0,0,0,0
"scaffold_76916_2",0,0,0,0,0,0
"scaffold_76916_3",0,0,0,0,0,0
"scaffold_35751_1",0,0,0,0,0,0
"scaffold_35751_2",0,0,0,0,0,0
"scaffold_35751_3",0,0,0,0,0,0
"scaffold_55791_1",0,0,0,0,0,0
"scaffold_55791_2",0,0,0,0,0,0
"scaffold_16307_1",0,0,0,0,0,0
"scaffold_16307_2",0,0,0,0,0,0
"scaffold_16307_3",0,0,0,0,0,0
"scaffold_16307_4",0,0,0,0,0,0
"scaffold_83516_1",0,0,0,0,0,0
"scaffold_20592_1",0,0,0,0,0,0
"scaffold_20592_2",0,0,0,0,0,0
"scaffold_20592_3",0,0,0,0,0,0
"scaffold_20592_4",0,0,0,0,0,0
"scaffold_9267_1",0,0,0,0,0,0
"scaffold_9267_2",0,0,0,0,0,0
"scaffold_9267_3",0,0,0,0,0,0
"scaffold_9267_4",0,0,0,0,0,0
"scaffold_9267_5",0,0,0,0,0,0
"scaffold_9267_6",0,0,0,0,0,0
"scaffold_9267_7",0,0,0,0,0,0
"scaffold_12478_1",0,0,0,0,0,0
"scaffold_12478_2",0,0,0,0,0,0
"scaffold_12478_3",0,0,0,0,0,0
"scaffold_12478_4",0,0,0,0,0,0
"scaffold_12478_5",0,0,1,0,0,0
"scaffold_12478_6",0,0,0,0,0,0
"scaffold_12478_7",0,0,0,0,0,0
"scaffold_58727_1",0,0,0,0,0,0
"scaffold_58727_2",0,0,0,0,0,0
"scaffold_60475_1",0,0,0,0,0,0
"scaffold_60475_2",0,0,0,0,0,0
"scaffold_72136_1",0,0,0,0,0,0
"scaffold_72136_2",0,0,0,0,0,0
"scaffold_66185_1",0,0,0,0,0,0
"scaffold_66185_2",0,0,0,0,0,0
"scaffold_85465_1",0,0,0,0,0,0
"scaffold_85465_2",0,0,0,0,0,0
"scaffold_21548_1",0,0,0,0,0,0
"scaffold_21548_2",0,0,0,0,0,0
"scaffold_21548_3",0,0,2,0,0,0
"scaffold_41491_1",0,0,0,0,0,0
"scaffold_41491_2",0,0,0,0,0,0
"scaffold_41491_3",0,0,0,0,0,0
"scaffold_39584_1",0,0,0,0,0,0
"scaffold_39584_2",0,0,0,0,0,0
"scaffold_77993_1",0,0,0,0,0,0
"scaffold_77993_2",0,0,0,0,0,0
"scaffold_70107_1",0,0,0,0,0,0
"scaffold_70107_2",0,0,0,0,0,0
"scaffold_68338_1",0,0,0,0,0,0
"scaffold_14599_1",0,0,0,0,0,0
"scaffold_14599_2",0,0,0,0,0,0
"scaffold_14599_3",0,0,0,0,0,0
"scaffold_14599_4",0,0,0,0,0,0
"scaffold_14599_5",0,0,0,0,0,0
"scaffold_14599_6",0,0,0,0,0,0
"scaffold_63511_1",0,0,0,0,0,0
"scaffold_63511_2",0,0,0,0,0,0
"scaffold_63511_3",0,0,0,0,0,0
"scaffold_31439_1",0,0,0,0,0,0
"scaffold_31439_2",0,0,0,0,0,0
"scaffold_31439_3",0,0,0,0,0,0
"scaffold_31439_4",0,0,0,0,0,0
"scaffold_66060_1",0,0,0,0,0,0
"scaffold_48141_1",0,0,0,0,0,0
"scaffold_48141_2",0,0,0,0,0,0
"scaffold_51404_1",0,0,0,0,0,0
"scaffold_51404_2",0,1,0,0,0,0
"scaffold_60556_1",0,0,0,0,0,0
"scaffold_14262_1",0,1,52,0,0,0
"scaffold_14262_2",0,1,7,0,0,0
"scaffold_14262_3",0,0,8,0,0,0
"scaffold_57287_1",0,0,0,0,0,0
"scaffold_57287_2",0,0,0,0,0,0
"scaffold_38025_1",0,0,0,0,0,0
"scaffold_38025_2",0,0,0,0,0,0
"scaffold_38025_3",0,0,0,0,0,0
"scaffold_25164_1",0,0,0,0,0,0
"scaffold_25164_2",0,0,0,0,0,0
"scaffold_25164_3",0,0,0,0,0,0
"scaffold_47975_1",0,0,0,0,0,0
"scaffold_48378_1",0,0,0,0,0,0
"scaffold_48378_2",0,0,0,0,0,0
"scaffold_48378_3",0,0,0,0,0,0
"scaffold_64174_1",0,0,0,0,0,0
"scaffold_64174_2",0,0,0,0,0,0
"scaffold_64174_3",0,0,0,0,0,0
"scaffold_84367_1",0,0,0,0,0,0
"scaffold_84367_2",0,0,0,0,0,0
"scaffold_84367_3",0,0,0,0,0,0
"scaffold_52845_1",0,0,0,0,0,0
"scaffold_8031_1",0,0,2,0,0,0
"scaffold_8031_2",0,0,0,0,0,0
"scaffold_8031_3",0,0,1,0,0,0
"scaffold_8031_4",0,0,0,0,0,0
"scaffold_8031_5",0,0,0,0,0,1
"scaffold_8031_6",0,0,3,0,0,0
"scaffold_8031_7",0,0,0,0,0,0
"scaffold_8031_8",0,0,2,0,0,0
"scaffold_8031_9",0,0,0,0,0,0
"scaffold_8031_10",0,0,5,0,0,0
"scaffold_8031_11",0,0,0,0,0,0
"scaffold_19535_1",0,0,0,0,0,0
"scaffold_19535_2",0,0,0,0,0,0
"scaffold_19535_3",0,0,0,0,0,0
"scaffold_19535_4",0,0,0,0,0,0
"scaffold_19535_5",0,0,0,0,0,0
"scaffold_64894_1",0,0,0,0,0,0
"scaffold_64894_2",0,0,0,0,0,0
"scaffold_77188_1",0,0,0,0,0,0
"scaffold_77188_2",0,0,0,0,0,0
"scaffold_7091_1",0,0,0,0,0,0
"scaffold_7091_2",0,0,0,1,0,1
"scaffold_7091_3",0,0,0,0,0,0
"scaffold_7091_4",0,0,0,0,0,0
"scaffold_7091_5",0,0,0,0,0,0
"scaffold_7091_6",0,0,0,0,0,0
"scaffold_7091_7",0,0,0,0,0,0
"scaffold_7091_8",0,0,0,0,0,0
"scaffold_7091_9",0,0,0,0,0,0
"scaffold_57676_1",0,0,0,0,0,0
"scaffold_57676_2",0,0,0,0,0,0
"scaffold_57676_3",0,0,0,0,0,0
"scaffold_16133_1",0,0,0,0,0,0
"scaffold_16133_2",0,0,0,0,0,0
"scaffold_16133_3",0,0,0,0,0,0
"scaffold_16133_4",0,0,0,0,0,0
"scaffold_16133_5",0,0,0,0,0,0
"scaffold_14387_1",0,0,0,0,0,0
"scaffold_14387_2",0,0,0,0,0,0
"scaffold_14387_3",0,0,0,0,0,0
"scaffold_14387_4",0,0,0,0,0,0
"scaffold_14387_5",0,0,0,0,0,0
"scaffold_14387_6",0,0,0,0,0,0
"scaffold_14387_7",0,0,0,0,0,0
"scaffold_14387_8",0,0,0,0,0,0
"scaffold_14387_9",0,0,0,0,0,0
"scaffold_14387_10",0,0,0,0,0,0
"scaffold_14387_11",0,0,0,0,0,0
"scaffold_14387_12",0,0,0,0,0,0
"scaffold_14387_13",0,0,0,0,0,0
"scaffold_35329_1",0,0,0,2,1,0
"scaffold_35329_2",0,0,0,0,4,0
"scaffold_35329_3",0,0,0,0,0,0
"scaffold_35329_4",0,0,0,0,0,0
"scaffold_35329_5",0,0,0,0,0,0
"scaffold_45437_1",0,0,0,0,0,0
"scaffold_45437_2",0,0,0,0,0,0
"scaffold_31837_1",0,0,0,0,0,0
"scaffold_31837_2",0,0,0,0,2,0
"scaffold_31837_3",0,0,0,0,0,0
"scaffold_31837_4",0,0,0,0,0,0
"scaffold_36117_1",0,0,0,0,0,0
"scaffold_36117_2",0,0,0,0,0,0
"scaffold_36117_3",0,0,0,0,0,0
"scaffold_76922_1",0,0,0,0,0,0
"scaffold_76922_2",0,0,0,0,0,0
"scaffold_32810_1",0,0,0,0,0,0
"scaffold_32810_2",0,0,0,0,0,0
"scaffold_32810_3",0,0,1,0,0,0
"scaffold_70163_1",0,0,0,0,0,0
"scaffold_70163_2",0,0,0,0,0,0
"scaffold_70163_3",0,0,0,0,0,0
"scaffold_8514_1",0,0,0,0,0,0
"scaffold_8514_2",0,0,0,0,0,0
"scaffold_8514_3",0,0,0,0,2,0
"scaffold_8514_4",0,0,0,1,1,0
"scaffold_8514_5",0,0,0,0,0,0
"scaffold_8514_6",0,0,0,1,2,1
"scaffold_8514_7",0,0,0,0,0,0
"scaffold_8514_8",0,0,0,0,0,0
"scaffold_7257_1",0,0,0,0,0,0
"scaffold_7257_2",0,0,0,0,0,0
"scaffold_7257_3",0,0,0,0,0,0
"scaffold_7257_4",0,0,0,0,0,0
"scaffold_7257_5",0,0,0,0,0,0
"scaffold_7257_6",0,0,0,0,0,0
"scaffold_7257_7",0,0,0,0,0,0
"scaffold_7257_8",0,0,0,0,0,0
"scaffold_7257_9",0,0,0,0,0,0
"scaffold_7257_10",0,0,0,0,0,0
"scaffold_7257_11",0,0,0,0,0,0
"scaffold_7257_12",0,0,0,0,0,0
"scaffold_7257_13",0,0,0,0,0,0
"scaffold_22920_1",0,0,0,0,0,0
"scaffold_22920_2",0,0,1,0,0,1
"scaffold_22920_3",0,0,0,0,0,0
"scaffold_85717_1",0,0,0,0,0,0
"scaffold_63708_1",0,0,0,0,0,0
"scaffold_29003_1",0,0,1,0,0,0
"scaffold_29003_2",0,0,0,0,0,0
"scaffold_29003_3",0,0,0,0,0,0
"scaffold_73509_1",0,0,0,0,0,0
"scaffold_68153_1",0,0,0,0,0,0
"scaffold_59789_1",0,0,14,0,1,1
"scaffold_76567_1",0,0,1,0,0,0
"scaffold_15902_1",0,0,1,0,0,0
"scaffold_15902_2",0,0,0,0,0,0
"scaffold_15902_3",0,0,0,0,0,0
"scaffold_15902_4",0,0,0,0,0,0
"scaffold_15902_5",0,0,1,0,0,0
"scaffold_15902_6",0,2,0,0,0,0
"scaffold_15902_7",0,0,0,0,0,0
"scaffold_89098_1",0,0,0,0,0,0
"scaffold_89098_2",0,0,0,0,0,0
"scaffold_87744_1",0,0,0,0,0,0
"scaffold_87744_2",0,0,0,0,0,0
"scaffold_66083_1",0,0,0,0,0,0
"scaffold_79589_1",0,0,0,0,0,0
"scaffold_79589_2",0,0,0,0,0,0
"scaffold_79589_3",0,0,0,0,0,0
"scaffold_72822_1",0,0,0,0,0,0
"scaffold_72822_2",0,0,0,0,0,0
"scaffold_48045_1",0,0,0,0,0,0
"scaffold_48045_2",0,0,0,0,0,0
"scaffold_48045_3",0,0,0,0,0,0
"scaffold_70647_1",0,0,0,0,0,0
"scaffold_70647_2",0,0,0,0,0,0
"scaffold_70647_3",0,0,0,0,0,0
"scaffold_83788_1",0,0,0,0,0,0
"scaffold_63788_1",0,0,0,0,0,0
"scaffold_63788_2",0,0,0,0,0,0
"scaffold_85993_1",0,0,0,0,0,0
"scaffold_85993_2",0,0,2,0,0,0
"scaffold_39999_1",0,0,0,0,0,0
"scaffold_39999_2",0,0,0,0,0,0
"scaffold_39999_3",0,0,0,0,0,0
"scaffold_6203_1",0,0,0,0,0,0
"scaffold_6203_2",0,0,0,0,0,0
"scaffold_6203_3",0,0,0,0,0,0
"scaffold_6203_4",0,0,0,0,0,0
"scaffold_6203_5",0,0,0,0,0,0
"scaffold_6203_6",0,0,0,0,0,0
"scaffold_6203_7",0,0,0,0,0,0
"scaffold_6203_8",0,0,0,0,0,0
"scaffold_6203_9",0,0,0,0,0,0
"scaffold_6203_10",0,0,0,0,0,0
"scaffold_6203_11",0,0,0,0,0,0
"scaffold_88256_1",0,0,0,0,0,0
"scaffold_88256_2",0,0,0,0,0,0
"scaffold_46459_1",0,0,0,0,0,0
"scaffold_26470_1",0,0,0,0,0,0
"scaffold_26470_2",0,0,0,0,0,0
"scaffold_26470_3",0,0,0,0,0,0
"scaffold_78803_1",0,0,1,0,0,0
"scaffold_78803_2",0,0,0,0,0,0
"scaffold_65808_1",0,0,0,0,0,0
"scaffold_68651_1",0,0,0,0,0,0
"scaffold_68651_2",0,0,0,0,0,0
"scaffold_68651_3",0,0,0,0,0,0
"scaffold_49593_1",0,0,0,0,0,0
"scaffold_49593_2",0,0,0,0,0,0
"scaffold_49593_3",0,0,0,0,0,0
"scaffold_28099_1",0,0,0,0,0,0
"scaffold_28099_2",0,0,0,0,0,0
"scaffold_28099_3",0,0,0,0,0,0
"scaffold_43747_1",0,0,0,0,0,0
"scaffold_43747_2",0,0,0,0,0,0
"scaffold_43747_3",0,0,0,0,0,0
"scaffold_45852_1",0,0,0,0,0,0
"scaffold_45852_2",0,0,0,0,0,0
"scaffold_45852_3",0,0,0,0,0,0
"scaffold_45852_4",0,0,0,0,0,0
"scaffold_18216_1",0,0,0,0,0,0
"scaffold_18216_2",0,0,0,0,0,0
"scaffold_18216_3",0,0,0,0,0,0
"scaffold_18216_4",0,0,0,0,0,0
"scaffold_18216_5",0,0,0,0,0,0
"scaffold_18216_6",0,0,0,0,0,0
"scaffold_18216_7",0,0,0,0,0,0
"scaffold_54097_1",0,0,0,0,0,0
"scaffold_54097_2",0,0,0,0,0,0
"scaffold_80324_1",0,0,0,0,0,0
"scaffold_75534_1",0,0,1,0,0,0
"scaffold_75534_2",0,0,0,0,0,0
"scaffold_60739_1",0,0,0,0,0,0
"scaffold_71737_1",0,0,0,0,0,0
"scaffold_43644_1",0,0,0,0,0,0
"scaffold_43644_2",0,0,0,0,0,0
"scaffold_43644_3",0,0,0,0,0,0
"scaffold_89227_1",0,0,0,0,0,0
"scaffold_89227_2",0,0,0,0,0,0
"scaffold_37386_1",0,0,0,0,0,0
"scaffold_37386_2",0,0,0,0,0,0
"scaffold_72723_1",0,0,0,0,0,0
"scaffold_85375_1",0,0,0,0,0,0
"scaffold_85375_2",0,0,0,0,0,0
"scaffold_17830_1",0,0,0,0,0,0
"scaffold_17830_2",0,0,0,0,0,0
"scaffold_17830_3",0,0,0,0,0,0
"scaffold_17830_4",0,0,0,0,0,0
"scaffold_17830_5",0,0,0,0,0,0
"scaffold_17830_6",0,0,0,0,0,0
"scaffold_17830_7",0,0,0,0,0,0
"scaffold_17830_8",0,0,0,0,0,0
"scaffold_17830_9",0,0,0,0,0,0
"scaffold_20020_1",0,0,0,0,0,0
"scaffold_20020_2",0,0,0,0,0,0
"scaffold_20020_3",0,0,0,0,0,0
"scaffold_20020_4",0,0,0,0,0,0
"scaffold_24227_1",0,0,0,0,0,0
"scaffold_24227_2",0,0,0,0,0,0
"scaffold_24227_3",0,0,0,0,0,0
"scaffold_24227_4",0,0,0,0,0,0
"scaffold_24227_5",0,0,0,0,0,0
"scaffold_64988_1",0,1,0,0,0,0
"scaffold_46591_1",0,0,0,0,0,0
"scaffold_46591_2",0,0,0,0,0,0
"scaffold_46591_3",0,0,0,0,0,0
"scaffold_59357_1",0,0,0,0,0,0
"scaffold_59357_2",0,0,0,0,0,0
"scaffold_76067_1",0,0,0,0,0,0
"scaffold_70480_1",0,0,0,0,0,0
"scaffold_70480_2",0,0,0,0,0,0
"scaffold_50740_1",0,0,0,0,0,0
"scaffold_50740_2",0,0,0,0,0,0
"scaffold_17796_1",0,0,0,0,0,0
"scaffold_17796_2",0,0,0,0,0,0
"scaffold_17796_3",0,0,0,0,0,0
"scaffold_17796_4",0,0,0,0,0,0
"scaffold_17796_5",0,0,0,0,0,0
"scaffold_67073_1",0,0,0,0,0,0
"scaffold_67073_2",0,0,0,0,0,0
"scaffold_47524_1",0,0,0,0,0,0
"scaffold_47524_2",0,0,0,0,0,0
"scaffold_47524_3",0,0,0,0,0,0
"scaffold_86427_1",0,0,0,0,0,0
"scaffold_86427_2",0,0,0,0,0,0
"scaffold_84602_1",0,0,0,0,0,0
"scaffold_55470_1",0,0,0,0,0,0
"scaffold_55470_2",0,0,0,0,0,0
"scaffold_55470_3",0,0,0,0,0,0
"scaffold_63213_1",0,0,0,0,0,0
"scaffold_63213_2",0,0,0,0,0,0
"scaffold_63213_3",0,0,0,0,0,0
"scaffold_63213_4",0,0,0,0,0,0
"scaffold_82900_1",0,0,0,0,0,0
"scaffold_86519_1",0,0,0,0,0,0
"scaffold_86519_2",0,0,0,0,0,0
"scaffold_90739_1",0,0,2,0,0,0
"scaffold_56233_1",0,0,0,0,0,0
"scaffold_56233_2",0,0,0,0,0,0
"scaffold_84876_1",0,0,0,0,0,0
"scaffold_37722_1",0,0,0,0,0,0
"scaffold_37722_2",0,0,0,0,0,0
"scaffold_37722_3",0,0,0,0,0,0
"scaffold_44764_1",0,0,0,0,0,0
"scaffold_44764_2",0,0,0,0,0,0
"scaffold_66847_1",0,0,0,0,0,0
"scaffold_53907_1",2,0,0,0,0,0
"scaffold_53907_2",0,0,0,0,0,0
"scaffold_57678_1",0,0,0,0,0,0
"scaffold_57678_2",0,0,0,0,0,0
"scaffold_84589_1",0,0,1,0,0,0
"scaffold_84589_2",0,0,1,0,0,0
"scaffold_34593_1",0,0,0,0,0,0
"scaffold_34593_2",0,0,0,0,0,0
"scaffold_34593_3",0,0,0,0,0,0
"scaffold_34593_4",0,0,1,0,0,0
"scaffold_168_partial_0_131271_1",0,3,0,2,0,0
"scaffold_168_partial_0_131271_2",0,0,0,0,0,0
"scaffold_168_partial_0_131271_3",0,0,0,0,0,0
"scaffold_168_partial_0_131271_4",0,3,5,0,0,0
"scaffold_168_partial_0_131271_5",0,1,10,0,0,0
"scaffold_168_partial_0_131271_6",0,1,9,0,0,0
"scaffold_168_partial_0_131271_7",0,0,12,0,0,0
"scaffold_168_partial_0_131271_8",0,4,3,0,0,0
"scaffold_168_partial_0_131271_9",0,0,3,0,0,0
"scaffold_168_partial_0_131271_10",1,0,2,1,15,2
"scaffold_168_partial_0_131271_11",0,0,3,0,0,0
"scaffold_168_partial_0_131271_12",0,0,17,1,3,0
"scaffold_168_partial_0_131271_13",1,0,15,1,0,2
"scaffold_168_partial_0_131271_14",2,2,33,0,3,8
"scaffold_168_partial_0_131271_15",0,1,1,0,0,0
"scaffold_168_partial_0_131271_16",0,0,1,0,0,0
"scaffold_168_partial_0_131271_17",0,0,5,0,0,0
"scaffold_168_partial_0_131271_18",0,4,13,0,0,0
"scaffold_168_partial_0_131271_19",0,0,9,0,0,0
"scaffold_168_partial_0_131271_20",0,0,1,0,0,0
"scaffold_168_partial_0_131271_21",0,0,15,0,0,0
"scaffold_168_partial_0_131271_22",0,5,31,0,0,0
"scaffold_168_partial_0_131271_23",0,0,1,0,0,0
"scaffold_168_partial_0_131271_24",0,0,2,0,0,0
"scaffold_168_partial_0_131271_25",0,0,4,0,0,0
"scaffold_168_partial_0_131271_26",0,0,9,0,1,0
"scaffold_168_partial_0_131271_27",0,3,3,0,0,0
"scaffold_168_partial_0_131271_28",0,1,18,0,0,0
"scaffold_168_partial_0_131271_29",0,0,11,0,0,0
"scaffold_168_partial_0_131271_30",0,0,2,0,0,0
"scaffold_168_partial_0_131271_31",0,0,10,0,0,0
"scaffold_168_partial_0_131271_32",0,0,4,0,0,0
"scaffold_168_partial_0_131271_33",0,0,0,0,0,0
"scaffold_168_partial_0_131271_34",0,1,5,0,0,0
"scaffold_168_partial_0_131271_35",0,0,0,0,0,0
"scaffold_168_partial_0_131271_36",0,0,7,0,0,2
"scaffold_168_partial_0_131271_37",0,0,9,0,2,1
"scaffold_168_partial_0_131271_38",0,0,2,0,0,0
"scaffold_168_partial_0_131271_39",0,1,5,0,0,0
"scaffold_168_partial_0_131271_40",0,3,25,0,2,0
"scaffold_168_partial_0_131271_41",0,0,2,0,0,0
"scaffold_168_partial_0_131271_42",0,0,2,0,0,0
"scaffold_168_partial_0_131271_43",0,0,3,0,0,0
"scaffold_168_partial_0_131271_44",0,0,4,0,0,0
"scaffold_168_partial_0_131271_45",0,0,8,0,0,3
"scaffold_168_partial_0_131271_46",0,0,0,0,0,0
"scaffold_168_partial_0_131271_47",4,9,47,0,6,1
"scaffold_168_partial_0_131271_48",0,4,3,0,0,0
"scaffold_168_partial_0_131271_49",0,1,5,0,0,0
"scaffold_168_partial_0_131271_50",0,0,0,0,0,0
"scaffold_168_partial_0_131271_51",0,2,5,0,1,0
"scaffold_168_partial_0_131271_52",0,4,4,0,0,0
"scaffold_168_partial_0_131271_53",0,1,17,0,0,0
"scaffold_168_partial_0_131271_54",0,0,2,0,0,0
"scaffold_168_partial_0_131271_55",0,0,0,0,0,0
"scaffold_168_partial_0_131271_56",1,0,5,0,3,3
"scaffold_168_partial_0_131271_57",0,0,1,0,0,0
"scaffold_168_partial_0_131271_58",0,0,20,0,0,0
"scaffold_168_partial_0_131271_59",0,3,11,0,0,0
"scaffold_168_partial_0_131271_60",1,0,6,0,0,0
"scaffold_168_partial_0_131271_61",0,1,14,0,0,0
"scaffold_168_partial_0_131271_62",0,1,14,1,0,4
"scaffold_168_partial_0_131271_63",0,0,2,0,0,0
"scaffold_168_partial_0_131271_64",0,0,8,4,0,0
"scaffold_168_partial_0_131271_65",0,0,3,0,0,0
"scaffold_168_partial_0_131271_66",1,5,9,0,0,0
"scaffold_168_partial_0_131271_67",0,0,0,0,0,0
"scaffold_168_partial_0_131271_68",0,1,13,0,0,0
"scaffold_168_partial_0_131271_69",0,0,0,0,0,0
"scaffold_168_partial_0_131271_70",0,0,2,0,0,0
"scaffold_168_partial_0_131271_71",0,0,9,0,0,2
"scaffold_168_partial_0_131271_72",0,0,13,0,0,0
"scaffold_168_partial_0_131271_73",0,2,14,0,1,0
"scaffold_168_partial_0_131271_74",0,0,0,0,0,0
"scaffold_168_partial_0_131271_75",0,0,22,0,0,0
"scaffold_168_partial_0_131271_76",0,0,11,0,0,0
"scaffold_168_partial_0_131271_77",1,0,21,0,0,0
"scaffold_168_partial_0_131271_78",0,0,2,0,0,0
"scaffold_168_partial_0_131271_79",0,1,13,0,1,0
"scaffold_168_partial_0_131271_80",0,0,8,0,0,0
"scaffold_168_partial_0_131271_81",0,1,4,0,0,0
"scaffold_168_partial_0_131271_82",0,0,21,0,1,5
"scaffold_168_partial_0_131271_83",0,0,2,0,0,0
"scaffold_168_partial_0_131271_84",1,0,5,0,0,0
"scaffold_168_partial_0_131271_85",0,0,1,0,0,0
"scaffold_168_partial_0_131271_86",0,1,5,0,0,0
"scaffold_168_partial_0_131271_87",0,0,2,0,0,0
"scaffold_168_partial_0_131271_88",0,0,0,0,0,0
"scaffold_168_partial_0_131271_89",0,0,0,0,0,0
"scaffold_168_partial_0_131271_90",0,0,6,0,0,0
"scaffold_168_partial_0_131271_91",0,0,3,0,0,0
"scaffold_168_partial_0_131271_92",0,0,13,0,0,0
"scaffold_168_partial_0_131271_93",0,1,9,0,0,0
"scaffold_168_partial_0_131271_94",0,0,12,0,0,0
"scaffold_168_partial_0_131271_95",0,4,2,0,0,0
"scaffold_168_partial_0_131271_96",0,0,8,0,0,0
"scaffold_168_partial_0_131271_97",0,0,5,0,0,0
"scaffold_168_partial_0_131271_98",0,7,20,0,0,0
"scaffold_168_partial_0_131271_99",0,0,4,0,0,0
"scaffold_168_partial_0_131271_100",0,3,0,1,0,0
"scaffold_168_partial_0_131271_101",0,0,2,0,0,0
"scaffold_168_partial_0_131271_102",7,3,103,0,1,0
"scaffold_168_partial_0_131271_103",0,0,5,0,0,0
"scaffold_168_partial_0_131271_104",0,2,6,0,0,1
"scaffold_168_partial_0_131271_105",0,0,6,0,0,0
"scaffold_168_partial_0_131271_106",0,0,4,0,0,0
"scaffold_168_partial_0_131271_107",0,6,10,0,0,0
"scaffold_168_partial_0_131271_108",0,0,6,0,0,0
"scaffold_168_partial_0_131271_109",0,0,3,0,0,0
"scaffold_168_partial_0_131271_110",0,2,12,0,0,0
"scaffold_168_partial_0_131271_111",0,0,0,0,0,0
"scaffold_168_partial_0_131271_112",0,0,0,0,0,0
"scaffold_168_partial_0_131271_113",0,2,2,0,0,0
"scaffold_168_partial_0_131271_114",0,0,7,0,0,0
"scaffold_168_partial_0_131271_115",0,1,13,0,0,0
"scaffold_31136_1",0,0,0,0,0,0
"scaffold_31136_2",0,0,0,0,0,0
"scaffold_31136_3",0,0,0,0,0,0
"scaffold_82856_1",0,0,0,0,0,0
"scaffold_82856_2",0,0,0,0,0,0
"scaffold_70443_1",0,0,3,0,0,0
"scaffold_55319_1",0,0,0,0,0,0
"scaffold_55319_2",0,0,0,0,0,0
"scaffold_22242_1",0,0,0,0,0,0
"scaffold_22242_2",0,0,0,0,0,0
"scaffold_22242_3",0,0,0,0,0,0
